Node;Process;Thread;#max_time_on_cpu_s;#Stop Time US;Time (s);Math (%);#Elapsed Time;String (%);#Stop Time S;Others (%);System (%);#Start Time US;Memory (%);OMP (%);Binary (%);Nb Cycle Events;#max_context_switch_time_s;IO (%);#Start Time S;MPI (%);Pthread (%);
_ALL;_ALL;_ALL;0;658707;0.70500022172928;25.104203326464;1.8850839138031;0;1737738534;0;0;773623;0;0;74.895754535377;2159.0009965728;0;0;1737738532;0;0;
ip-10-0-9-170;_ALL;_ALL;0;658707;0.70500022172928;25.104203326464;1.8850839138031;0;1737738534;0;0;773623;0;0;74.895754535377;2159.0009965728;0;0;1737738532;0;0;
ip-10-0-9-170;8512;_ALL;0;658707;0.70500022172928;25.104203326464;1.8850839138031;0;1737738534;0;0;773623;0;0;74.895754535377;2159.0009965728;0;0;1737738532;0;0;
ip-10-0-9-170;8512;8532;1.5349470376968;658629;0.68500018119812;21.167874090883;1.8469769954681;0;1737738534;0;0;811652;0;0;78.832082821221;137.00005903044;0.3349269926548;0;1737738532;0;0;
ip-10-0-9-170;8512;8534;1.7553528547287;658724;0.67500019073486;27.407396833089;1.8470060825348;0;1737738534;0;0;811718;0;0;72.592567157069;135.00005208568;0.054843999445438;0;1737738532;0;0;
ip-10-0-9-170;8512;8539;1.3212790489197;658629;0.67000031471252;17.910437550596;1.8467450141907;0;1737738534;0;0;811884;0;0;82.08950544023;134.00007639234;0.098471000790596;0;1737738532;0;0;
ip-10-0-9-170;8512;8533;1.1219308376312;658631;0.67000013589859;26.119393509328;1.8469450473785;0;1737738534;0;0;811686;0;0;73.880583168732;134.00004861331;0.2151830047369;0;1737738532;0;0;
ip-10-0-9-170;8512;8530;1.817889213562;675815;0.70500022172928;24.822684643305;1.8642519712448;0;1737738534;0;0;811563;0;0;75.177278416509;141.00005903044;0.027786999940872;0;1737738532;0;0;
ip-10-0-9-170;8512;8512;1.7239677906036;658707;0.68500018119812;30.656921097142;1.8850839138031;0;1737738534;0;0;773623;0;0;69.343033280381;137.00005903044;0.053341999650002;0;1737738532;0;0;
ip-10-0-9-170;8512;8536;1.130313873291;658801;0.6800000667572;25.735288861019;1.8470150232315;0;1737738534;0;0;811786;0;0;74.264693266446;136.00002777903;0.15725299715996;0;1737738532;0;0;
ip-10-0-9-170;8512;8531;1.6899580955505;658632;0.68000018596649;27.20587123893;1.8470239639282;0;1737738534;0;0;811608;0;0;72.794087909569;136.00005555806;0.063100002706051;0;1737738532;0;0;
ip-10-0-9-170;8512;8537;1.2791749238968;658629;0.67000031471252;31.343265713542;1.8468120098114;0;1737738534;0;0;811817;0;0;68.656674685957;134.00007639234;0.036959998309612;0;1737738532;0;0;
ip-10-0-9-170;8512;8535;1.66428399086;658631;0.68000024557114;23.52939974956;1.8468780517578;0;1737738534;0;0;811753;0;0;76.47054918607;136.00006944758;0.034625001251698;0;1737738532;0;0;
ip-10-0-9-170;8512;8538;1.5408869981766;658880;0.6650003194809;26.315772297306;1.8470280170441;0;1737738534;0;0;811852;0;0;73.684167654075;133.00008680947;0.086246997117996;0;1737738532;0;0;
ip-10-0-9-170;8512;8544;1.3388389348984;658632;0.67000019550323;26.119390801973;1.8465890884399;0;1737738534;0;0;812043;0;0;73.880570328131;134.00006250282;0.034628000110388;0;1737738532;0;0;
ip-10-0-9-170;8512;8543;1.2315671443939;658847;0.67500019073486;25.925915923192;1.8468370437622;0;1737738534;0;0;812010;0;0;74.074050639098;135.00005208568;0.18307900428772;0;1737738532;0;0;
ip-10-0-9-170;8512;8541;1.3734859228134;658931;0.67000013589859;20.149246421482;1.8469829559326;0;1737738534;0;0;811948;0;0;79.850722482599;134.00004861331;0.034630000591278;0;1737738532;0;0;
ip-10-0-9-170;8512;8540;1.5901058912277;658791;0.67500030994415;22.9629493783;1.8468749523163;0;1737738534;0;0;811916;0;0;77.036994034817;135.00007986472;0.22371000051498;0;1737738532;0;0;
ip-10-0-9-170;8512;8542;1.7015751600266;658629;0.64000034332275;24.218734231883;1.8466500043869;0;1737738534;0;0;811979;0;0;75.781222363408;128.0000833371;0.032853998243809;0;1737738532;0;0;
